Name,Phase,Prerequisite,Unique,Set,Slot,Type,Speed,Low,High,Armor,Health,Mana,Strength,Agility,Stamina,Intellect,Spirit,Attack Power,Spell Damage,Spell Healing,Nature Damage,Frost Damage,Fire Damage,Phys Hit,Spell Hit,Phys Crit,Spell Crit,Dagger Skill,Mace Skill,Axe Skill,Two-hand Mace Skill,Two-hand Axe Skill,Staff Skill,Melee Haste,Spell Haste,Mp5,Hp5,Spell Pen,Defense,Dodge,Parry,Block,Block Value,Arcane Resistance,Fire Resistance,Nature Resistance,Frost Resistance,Shadow Resistance
Superior Belt of the Boar,,,,,6,,,,,48,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Eagle,,,,,6,,,,,48,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Falcon,,,,,6,,,,,48,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Monkey,,,,,6,,,,,48,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Owl,,,,,6,,,,,48,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Tiger,,,,,6,,,,,48,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Whale,,,,,6,,,,,48,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Belt of the Wolf,,,,,6,,,,,48,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Agility,,,,,8,,,,,60,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Nature's Wrath,,,,,8,,,,,60,,,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Power,,,,,8,,,,,60,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Spirit,,,,,8,,,,,60,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Stamina,,,,,8,,,,,60,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Eagle,,,,,8,,,,,60,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Falcon,,,,,8,,,,,60,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Gorilla,,,,,8,,,,,60,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Monkey,,,,,8,,,,,60,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Owl,,,,,8,,,,,60,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Whale,,,,,8,,,,,60,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Wolf,,,,,8,,,,,60,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Agility,,,,,9,,,,,38,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Arcane Wrath,,,,,9,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Healing,,,,,9,,,,,38,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Intellect,,,,,9,,,,,38,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Nature's Wrath,,,,,9,,,,,38,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Power,,,,,9,,,,,38,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Spirit,,,,,9,,,,,38,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of Stamina,,,,,9,,,,,38,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Eagle,,,,,9,,,,,38,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Falcon,,,,,9,,,,,38,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Monkey,,,,,9,,,,,38,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Owl,,,,,9,,,,,38,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Whale,,,,,9,,,,,38,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Bracers of the Wolf,,,,,9,,,,,38,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Buckler of Agility,,,,,14,,,,,511,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of Blocking,,,,,14,,,,,511,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of Defense,,,,,14,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of Stamina,,,,,14,,,,,511,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of Strength,,,,,14,,,,,511,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of the Bear,,,,,14,,,,,511,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of the Boar,,,,,14,,,,,511,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of the Gorilla,,,,,14,,,,,511,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of the Monkey,,,,,14,,,,,511,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Buckler of the Tiger,,,,,14,,,,,511,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Superior Cloak of Agility,,,,,16,,,,,19,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Arcane Wrath,,,,,16,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Defense,,,,,16,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Healing,,,,,16,,,,,19,,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Intellect,,,,,16,,,,,19,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Nature's Wrath,,,,,16,,,,,19,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Spirit,,,,,16,,,,,19,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of Stamina,,,,,16,,,,,19,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Eagle,,,,,16,,,,,19,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Falcon,,,,,16,,,,,19,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Monkey,,,,,16,,,,,19,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Owl,,,,,16,,,,,19,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Whale,,,,,16,,,,,19,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Cloak of the Wolf,,,,,16,,,,,19,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of Arcane Wrath,,,,,10,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of Defense,,,,,10,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of Healing,,,,,10,,,,,55,,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of Spirit,,,,,10,,,,,55,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Bear,,,,,10,,,,,55,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Eagle,,,,,10,,,,,55,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Falcon,,,,,10,,,,,55,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Gorilla,,,,,10,,,,,55,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Monkey,,,,,10,,,,,55,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Owl,,,,,10,,,,,55,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Tiger,,,,,10,,,,,55,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Whale,,,,,10,,,,,55,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Gloves of the Wolf,,,,,10,,,,,55,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of Agility,,,,,7,,,,,79,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of Arcane Wrath,,,,,7,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of Healing,,,,,7,,,,,79,,,,,,,,,,2),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of Power,,,,,7,,,,,79,,,,,,,,2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of Spirit,,,,,7,,,,,79,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Bear,,,,,7,,,,,79,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Eagle,,,,,7,,,,,79,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Falcon,,,,,7,,,,,79,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Gorilla,,,,,7,,,,,79,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Monkey,,,,,7,,,,,79,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Owl,,,,,7,,,,,79,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Whale,,,,,7,,,,,79,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Wolf,,,,,7,,,,,79,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of Agility,,,,,3,,,,,67,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of Defense,,,,,3,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of Intellect,,,,,3,,,,,67,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of Nature's Wrath,,,,,3,,,,,67,,,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of Stamina,,,,,3,,,,,67,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Boar,,,,,3,,,,,67,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Eagle,,,,,3,,,,,67,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Falcon,,,,,3,,,,,67,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Monkey,,,,,3,,,,,67,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Owl,,,,,3,,,,,67,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Whale,,,,,3,,,,,67,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Shoulders of the Wolf,,,,,3,,,,,67,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Agility,,,,,5,,,,,90,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Intellect,,,,,5,,,,,90,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Nature's Wrath,,,,,5,,,,,90,,,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Power,,,,,5,,,,,90,,,,,,,,2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Spirit,,,,,5,,,,,90,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of Stamina,,,,,5,,,,,90,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Eagle,,,,,5,,,,,90,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Falcon,,,,,5,,,,,90,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Monkey,,,,,5,,,,,90,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Owl,,,,,5,,,,,90,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Whale,,,,,5,,,,,90,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Tunic of the Wolf,,,,,5,,,,,90,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Support Girdle,,,,,6,,,,,45,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylvan Cloak,,,,,16,,,,,19,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syzygic Icon,,,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tail Spike,,,,,13,,1.8,14,26,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talbar Mantle,,,,,3,,,,,30,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talon of Vultros,,,1,,13,,2,23,44,,,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarantula Silk Sash,,,,,6,,,,,21,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taskmaster Axe,,,,,17,,2.7,42,64,,,,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempest Icon,,,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The 1 Ring,,,,,11,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Axe of Severing,,,,,17,,3,50,76,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Queen's Jewel,,,1,,11,,,,,,,,,,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of Defense,,,,,16,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of Healing,,,,,16,,,,,21,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of Stamina,,,,,16,,,,,21,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of Strength,,,,,16,,,,,21,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Bear,,,,,16,,,,,21,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Boar,,,,,16,,,,,21,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Eagle,,,,,16,,,,,21,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Gorilla,,,,,16,,,,,21,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Monkey,,,,,16,,,,,21,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Tiger,,,,,16,,,,,21,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick Scale Cloak of the Whale,,,,,16,,,,,21,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thick War Axe,,,,,21,,2.5,15,28,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Arcane Wrath,,,,,9,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Fiery Wrath,,,,,9,,,,,19,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Frozen Wrath,,,,,9,,,,,19,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Healing,,,,,9,,,,,19,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Intellect,,,,,9,,,,,19,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Shadow Wrath,,,,,9,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Spirit,,,,,9,,,,,19,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of Stamina,,,,,9,,,,,19,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of the Eagle,,,,,9,,,,,19,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of the Owl,,,,,9,,,,,19,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thistlefur Bands of the Whale,,,,,9,,,,,19,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thunderbrow Ring,,,1,,11,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger Band,,,,,11,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tome of Cavern Lore,,,,,23,,1.6,,,,,,,,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tome of Shadow Warding,,,,,23,,1.6,,,40,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Tork Wrench,,,,,23,,,,,30,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totemic Clan Ring,,,,,11,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toughened Leather Gloves,,,,,10,,,,,61,,,,6,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trailblazer Boots,,,,,8,,,,,64,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Bark Jacket,,,,,5,,,,,42,,,,,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribal Pants,,,,,7,,,,,54,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribal Vest,,,,,5,,,,,65,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triprunner Dungarees,,,,,7,,,,,101,,,3,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trogg Beater,,,,,17,,3.6,39,60,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troll's Bane Leggings,,,,,7,,,,,90,,,,14,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truefaith Gloves,,,,,10,,,,,27,,,,,,3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tundra Boots,,,,,8,,,,,62,,,,,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunnel Pick,,,,,17,,3.1,49,74,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Elementalist's Cowl,,,,,1,,,,,84,,,,,9,10,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Elementalist's Footpads,,,,,8,,,,,71,,,,5,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Elementalist's Robe,,,,,5,,,,,103,,,,,10,10,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Invoker's Robes,,,,,20,,,,,47,,,,,9,11,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Invoker's Shawl,,,,,1,,,,,38,,,,,11,,9,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Invoker's Shoes,,,,,8,,,,,32,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Sage's Walking Stick,,,,,17,,2.6,51,78,,,,,,5,,10,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Slayer's Cowl,,,,,1,,,,,84,,,,10,9,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Slayer's Footpads,,,,,8,,,,,71,,,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Slayer's Tunic,,,,,5,,,,,103,,,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of Agility,,,,,17,,2.7,23,35,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of Power,,,,,17,,2.7,23,35,,,,,,,,,1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of Stamina,,,,,17,,2.7,23,35,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of Strength,,,,,17,,2.7,23,35,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Bear,,,,,17,,2.7,23,35,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Boar,,,,,17,,2.7,23,35,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Eagle,,,,,17,,2.7,23,35,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Monkey,,,,,17,,2.7,23,35,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Tiger,,,,,17,,2.7,23,35,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Whale,,,,,17,,2.7,23,35,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin-bladed Axe of the Wolf,,,,,17,,2.7,23,35,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Chanter's Staff,,,,,17,,3.4,55,84,,,,,,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vampiric Boot Knife,,,,,22,,1.3,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venom Web Fang,,,,,13,,1.5,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veteran Shield,,,,,14,,,,,328,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Vibroblade,,,,,13,,1.6,21,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicar's Robe,,,,,20,,,,,40,,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viridian Band,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Void-Touched Leather Gauntlets,,,,,10,,,,,70,,,,,5,7,6,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Void-Touched Leather Gloves,,,,,10,,,,,110,,,,6,6,,4,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Voidwalker Brooch,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcanic Rock Ring,,,,,11,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voodoo Mantle,,,,,3,,,,,30,,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vorrel's Boots,,,,,8,,,,,64,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walking Boots,,,,,8,,,,,22,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Agility,,,,,13,,1.7,10,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Arcane Wrath,,,,,13,,1.7,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Fiery Wrath,,,,,13,,1.7,10,19,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Frozen Wrath,,,,,13,,1.7,10,19,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Healing,,,,,13,,1.7,10,19,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Nature's Wrath,,,,,13,,1.7,10,19,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Power,,,,,13,,1.7,10,19,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Shadow Wrath,,,,,13,,1.7,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Stamina,,,,,13,,1.7,10,19,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Knife of Strength,,,,,13,,1.7,10,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Paint Cloak,,,,,16,,,,,15,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Paint Shield,,,,,14,,,,,411,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
War Torn Shield of Agility,,,,,14,,,,,239,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
War Torn Shield of Blocking,,,,,14,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
War Torn Shield of Defense,,,,,14,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
