Name,Phase,Prerequisite,Unique,Set,Slot,Type,Speed,Low,High,Armor,Health,Mana,Strength,Agility,Stamina,Intellect,Spirit,Attack Power,Spell Damage,Spell Healing,Nature Damage,Frost Damage,Fire Damage,Phys Hit,Spell Hit,Phys Crit,Spell Crit,Dagger Skill,Mace Skill,Axe Skill,Two-hand Mace Skill,Two-hand Axe Skill,Staff Skill,Melee Haste,Spell Haste,Mp5,Hp5,Spell Pen,Defense,Dodge,Parry,Block,Block Value,Arcane Resistance,Fire Resistance,Nature Resistance,Frost Resistance,Shadow Resistance
Wicked Chain Cloak of the Tiger,25,,,,Back,,,,,21,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wicked Chain Cloak of the Whale,25,,,,Back,,,,,21,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wildhunter Cloak,25,,,,Back,,,,,22,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Arcane Wrath,25,,,,Back,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Fiery Wrath,25,,,,Back,,,,,14,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Frozen Wrath,25,,,,Back,,,,,14,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Healing,25,,,,Back,,,,,14,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Holy Wrath,25,,,,Back,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Intellect,25,,,,Back,,,,,14,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Shadow Wrath,25,,,,Back,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Spirit,25,,,,Back,,,,,14,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of Stamina,25,,,,Back,,,,,14,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of the Eagle,25,,,,Back,,,,,14,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of the Owl,25,,,,Back,,,,,14,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Cape of the Whale,25,,,,Back,,,,,14,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windsong Drape,25,,,,Back,,,,,21,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfmaster Cape,25,,,,Back,,,,,20,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Agility,25,,,,Back,,,,,18,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Arcane Wrath,25,,,,Back,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Defense,25,,,,Back,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Healing,25,,,,Back,,,,,18,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Intellect,25,,,,Back,,,,,18,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Nature's Wrath,25,,,,Back,,,,,18,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Spirit,25,,,,Back,,,,,18,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of Stamina,25,,,,Back,,,,,18,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Eagle,25,,,,Back,,,,,18,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Falcon,25,,,,Back,,,,,18,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Monkey,25,,,,Back,,,,,18,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Owl,25,,,,Back,,,,,18,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Whale,25,,,,Back,,,,,18,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Cloak of the Wolf,25,,,,Back,,,,,18,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advisor's Gnarled Staff,25,,,,Weapon,Two-Hand Staff,2.9,45,69,,,,,,8,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
Advisor's Gnarled Staff,25,,,,Weapon,Two-Hand Staff,2.9,57,87,,,,,,10,6,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
Arced War Axe,25,,,,Weapon,Two-Hand Axe,3.3,46,70,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe of Orgrimmar,25,,,,Weapon,Two-Hand Axe,3.3,31,47,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of Agility,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of Power,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of Stamina,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of Strength,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Bear,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Boar,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Eagle,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Monkey,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Tiger,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Whale,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbarian War Axe of the Wolf,25,,,,Weapon,Two-Hand Axe,3.1,47,71,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of Agility,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of Power,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of Stamina,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of Strength,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Bear,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Boar,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Eagle,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Monkey,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Tiger,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Whale,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Battle Axe of the Wolf,25,,,,Weapon,Two-Hand Axe,3.6,34,52,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of Power,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of Spirit,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of Stamina,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of Strength,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Bear,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Boar,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Eagle,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Gorilla,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Monkey,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Tiger,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battering Hammer of the Whale,25,,,,Weapon,Two-Hand Mace,3.1,37,57,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of Agility,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of Power,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of Stamina,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of Strength,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Bear,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Boar,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Eagle,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Monkey,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Tiger,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Whale,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle Slayer of the Wolf,25,,,,Weapon,Two-Hand Axe,3.3,38,58,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of Power,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of Spirit,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of Stamina,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of Strength,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Bear,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Boar,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Eagle,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Gorilla,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Monkey,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Tiger,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchwood Maul of the Whale,25,,,,Weapon,Two-Hand Mace,3.3,26,40,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Malice,25,,,,Weapon,Two-Hand Mace,3.3,48,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Metal War Axe,25,,,,Weapon,Two-Hand Axe,2.9,44,66,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackrock Champion's Axe,25,,,,Weapon,Two-Hand Axe,3.2,41,62,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boahn's Fang,25,,,,Weapon,Two-Hand Axe,2.5,35,53,,,,9,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonecracker,25,,,,Weapon,Two-Hand Mace,3.2,23,35,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brashclaw's Chopper,25,,,,Weapon,Two-Hand Axe,3.4,34,51,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of Agility,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of Power,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of Stamina,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of Strength,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Bear,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Boar,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Eagle,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Monkey,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Tiger,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Whale,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brutal War Axe of the Wolf,25,,,,Weapon,Two-Hand Axe,3.6,58,88,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brute Hammer,25,,,,Weapon,Two-Hand Mace,3.3,50,76,,,,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burrowing Shovel,25,,,,Weapon,Two-Hand Mace,2.3,18,28,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauldron Stirrer,25,,,,Weapon,Two-Hand Staff,3.1,25,38,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceranium Rod,25,,,,Weapon,Two-Hand Staff,2.7,31,47,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channeler's Staff,25,,,,Weapon,Two-Hand Staff,3.4,35,54,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clear Crystal Rod,25,,,,Weapon,Two-Hand Staff,3.1,34,51,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cold Iron Pick,25,,,,Weapon,Two-Hand Axe,3,27,41,,,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copper Battle Axe,25,,,,Weapon,Two-Hand Axe,3.2,23,35,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coral Reef Axe,25,,,,Weapon,Two-Hand Axe,3.3,65,98,,,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crescent Staff,25,,,,Weapon,Two-Hand Staff,2.9,47,71,,,,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryptbone Staff,25,,,,Weapon,Two-Hand Staff,2.9,40,61,,,,4,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darkwood Staff,25,,,,Weapon,Two-Hand Staff,3.2,23,35,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Defias Mage Staff,25,,,,Weapon,Two-Hand Staff,2.8,24,36,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demolition Hammer,25,,,,Weapon,Two-Hand Mace,2.3,32,49,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dense Triangle Mace,25,,,,Weapon,Two-Hand Mace,2.4,44,66,,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Arcane Wrath,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Fiery Wrath,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Frozen Wrath,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Healing,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Intellect,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Nature's Wrath,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Power,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Shadow Wrath,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Spirit,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of Stamina,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Bear,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Boar,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Eagle,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Monkey,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Owl,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Whale,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwarven Magestaff of the Wolf,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberstone Staff,25,,,,Weapon,Two-Hand Staff,3,47,71,,,,,,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fist of the Wild,25,,,,Weapon,Two-Hand Mace,2.8,43.52000007629394,71.52000274658202,60,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foamspittle Staff,25,,,,Weapon,Two-Hand Staff,3.2,29,44,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnarled Hermit's Staff,25,,,,Weapon,Two-Hand Staff,2.8,28,42,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goblin Smasher,25,,,,Weapon,Two-Hand Mace,3.1,20,31,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy Gnoll War Club,25,,,,Weapon,Two-Hand Mace,3.7,40,61,,,,10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy Ogre War Axe,25,,,,Weapon,Two-Hand Axe,3.8,55,84,,,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavy Spiked Mace,25,,,,Weapon,Two-Hand Mace,3.4,34,51,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of Power,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of Spirit,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of Stamina,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of Strength,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Bear,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Boar,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Eagle,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Gorilla,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Monkey,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Tiger,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefty Battlehammer of the Whale,25,,,,Weapon,Two-Hand Mace,3.2,43,65,,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icepane Warhammer,25,,,,Weapon,Two-Hand Mace,3.3,22,34,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ironwood Maul,25,,,,Weapon,Two-Hand Mace,2.8,26,40,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ironwood Treebranch,25,,,,Weapon,Two-Hand Mace,3.4,45,69,,,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kam's Walking Stick,25,,,,Weapon,Two-Hand Staff,2.8,41,62,,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazon's Maul,25,,,,Weapon,Two-Hand Mace,3.4,49,75,,,,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Killmaim,25,,,,Weapon,Two-Hand Axe,3.2,55,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesser Staff of the Spire,25,,,,Weapon,Two-Hand Staff,3.4,35,54,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Living Root,25,,,,Weapon,Two-Hand Staff,2.9,49,74,,,,,,2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
Logsplitter,25,,,,Weapon,Two-Hand Axe,3.6,31,47,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorekeeper's Staff,25,,,,Weapon,Two-Hand Staff,2.9,57,87,,,,,,10,6,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
Lupine Axe,25,,,,Weapon,Two-Hand Axe,2.3,24,36,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magician Staff of Arcane Wrath,25,,,,Weapon,Two-Hand Staff,3,47,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magician Staff of Fiery Wrath,25,,,,Weapon,Two-Hand Staff,3,47,71,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
Magician Staff of Frozen Wrath,25,,,,Weapon,Two-Hand Staff,3,47,71,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
